utseconds, gps_lat, gps_lon, gps_alt, AOA, T_CAPS, T_MMS, qc_CAPS, qc_MMS, ps_CAPS, ps_MMS, PAS_CAPS, TAS_MMS
58924, 4.96963, -120.58607, 732.69, 2.11, 301.87, 293.17, 960.554, 931.881, 101.98, 138.03, 131.24, 153.98
58924, 4.97064, -120.58715, 742.09, 2.07, 300.82, 293.11, 959.802, 930.921, 102.06, 138.32, 131.12, 154.20
58924, 4.97169, -120.58820, 751.39, 2.13, 300.65, 293.01, 959.300, 929.871, 101.71, 138.42, 130.90, 154.31
58924, 4.97278, -120.58923, 760.65, 2.10, 300.72, 292.95, 958.549, 928.865, 102.85, 138.75, 131.65, 154.55
58924, 4.97388, -120.59022, 769.79, 2.05, 301.11, 292.88, 958.298, 927.931, 102.33, 139.19, 131.43, 154.84
58924, 4.97501, -120.59118, 779.19, 1.98, 301.63, 292.85, 955.791, 926.971, 103.55, 139.17, 132.44, 154.90
58924, 4.97617, -120.59212, 788.49, 2.04, 301.53, 292.84, 956.543, 925.881, 103.81, 139.95, 132.53, 155.39
58924, 4.97736, -120.59304, 797.97, 2.05, 301.31, 292.78, 954.789, 924.803, 104.69, 140.40, 133.12, 155.69
58924, 4.97854, -120.59390, 807.41, 1.93, 300.87, 292.82, 953.535, 923.919, 104.95, 140.36, 133.26, 155.76
58924, 4.97976, -120.59476, 816.73, 1.83, 300.58, 292.77, 952.282, 922.989, 106.18, 140.63, 134.00, 155.96
58924, 4.98100, -120.59558, 825.91, 1.85, 300.53, 292.67, 950.527, 922.007, 105.83, 140.90, 133.90, 156.16
58924, 4.98228, -120.59640, 834.95, 1.84, 300.92, 292.56, 950.778, 921.033, 106.18, 141.32, 134.18, 156.43
58924, 4.98354, -120.59716, 843.63, 1.76, 301.50, 292.48, 947.519, 920.207, 106.18, 141.82, 134.52, 156.74
58924, 4.98484, -120.59792, 852.39, 1.72, 301.65, 292.39, 947.269, 919.431, 107.14, 142.26, 135.14, 157.01
58924, 4.98673, -120.59899, 864.82, 1.68, 301.50, 292.34, 946.517, 918.068, 107.75, 143.22, 135.52, 157.61
58924, 4.98744, -120.59938, 869.33, 1.69, 300.99, 292.31, 947.519, 917.519, 107.66, 143.52, 135.28, 157.80
58924, 4.98888, -120.60016, 878.68, 1.72, 300.38, 292.24, 946.266, 916.535, 107.66, 144.03, 135.23, 158.12
58924, 4.99078, -120.60052, 891.14, 1.76, 301.72, 292.12, 944.511, 915.168, 108.45, 144.60, 136.11, 158.50
58924, 4.99143, -120.60086, 895.59, 1.72, 300.72, 292.12, 944.762, 914.751, 109.59, 144.92, 136.53, 158.71
58924, 4.99275, -120.60156, 904.71, 1.63, 300.60, 292.13, 944.261, 913.829, 110.03, 145.14, 136.79, 158.90
58924, 4.99409, -120.60227, 914.09, 1.52, 301.31, 292.12, 940.751, 912.781, 111.96, 146.21, 138.30, 159.54
58924, 4.99541, -120.60297, 923.03, 1.42, 301.11, 292.03, 941.002, 911.899, 112.83, 146.63, 138.74, 159.81
58924, 4.99676, -120.60369, 931.79, 1.46, 300.58, 291.94, 940.250, 910.931, 113.10, 147.53, 138.82, 160.32
58924, 4.99809, -120.60440, 940.09, 1.54, 300.28, 291.87, 938.746, 909.941, 112.92, 148.66, 138.76, 160.97
58924, 4.99943, -120.60512, 948.39, 1.61, 300.55, 291.88, 938.996, 908.951, 113.53, 149.38, 139.15, 161.42
58924, 5.00076, -120.60584, 956.99, 1.60, 300.92, 292.00, 937.743, 908.071, 113.10, 148.98, 139.07, 161.33
58924, 5.00210, -120.60657, 965.69, 1.62, 301.26, 291.87, 936.991, 907.101, 113.53, 149.43, 139.46, 161.60
58924, 5.00342, -120.60729, 974.73, 1.61, 301.65, 291.95, 934.985, 906.149, 112.75, 149.54, 139.23, 161.76
58924, 5.00477, -120.60803, 984.19, 1.62, 301.33, 291.90, 933.732, 905.101, 113.27, 150.23, 139.55, 162.19
58924, 5.00611, -120.60876, 993.89, 1.54, 300.92, 291.86, 934.233, 904.181, 114.06, 150.25, 139.87, 162.27
58924, 5.00745, -120.60950, 1003.87, 1.54, 300.31, 291.80, 933.982, 903.173, 113.97, 150.03, 139.69, 162.22
58924, 5.00879, -120.61023, 1013.97, 1.52, 300.31, 291.69, 932.227, 902.103, 114.15, 150.22, 139.91, 162.38
58924, 5.01024, -120.61102, 1024.85, 1.48, 300.72, 291.61, 930.723, 901.035, 114.24, 150.12, 140.17, 162.40
58924, 5.01158, -120.61174, 1034.85, 1.49, 301.31, 291.52, 928.216, 899.965, 113.97, 149.88, 140.33, 162.34
58924, 5.01331, -120.61267, 1047.66, 1.42, 300.23, 291.53, 927.213, 898.724, 113.62, 150.57, 139.95, 162.80
58924, 5.01417, -120.61313, 1053.89, 1.31, 301.38, 291.52, 928.968, 898.211, 115.29, 151.05, 141.04, 163.09
58924, 5.01552, -120.61385, 1063.29, 1.19, 300.62, 291.43, 926.210, 897.431, 115.38, 150.78, 141.11, 162.99
58924, 5.01686, -120.61456, 1071.63, 1.26, 300.67, 291.40, 926.461, 896.519, 115.11, 150.95, 140.95, 163.15
58924, 5.01822, -120.61528, 1079.49, 1.45, 300.23, 291.38, 926.210, 895.481, 113.71, 151.65, 140.07, 163.59
58924, 5.01959, -120.61600, 1087.05, 1.59, 300.65, 291.36, 924.455, 894.513, 114.41, 151.83, 140.69, 163.77
58924, 5.02093, -120.61669, 1094.63, 1.64, 301.11, 291.33, 924.957, 893.705, 113.01, 151.16, 139.96, 163.48
58924, 5.02229, -120.61701, 1102.81, 1.58, 301.24, 291.26, 923.202, 892.849, 113.18, 151.01, 140.21, 163.46
58924, 5.02366, -120.61745, 1111.19, 1.61, 301.09, 291.20, 924.205, 891.991, 113.27, 150.82, 140.16, 163.42
58924, 5.02502, -120.61814, 1119.75, 1.50, 300.16, 291.14, 921.196, 891.185, 112.92, 150.29, 139.95, 163.20
58924, 5.02636, -120.61882, 1128.03, 1.46, 299.84, 291.09, 920.193, 890.389, 113.80, 149.93, 140.45, 163.07
58924, 5.02773, -120.61952, 1136.29, 1.47, 299.99, 291.01, 918.438, 889.531, 113.71, 149.78, 140.56, 163.04
58924, 5.02909, -120.62021, 1144.28, 1.49, 300.53, 290.93, 917.937, 888.743, 113.62, 149.62, 140.67, 163.01
58924, 5.03046, -120.62090, 1152.13, 1.53, 300.89, 290.86, 915.931, 887.826, 113.27, 149.54, 140.70, 163.03
58924, 5.03181, -120.62159, 1159.74, 1.53, 301.02, 290.78, 917.435, 886.996, 112.75, 149.50, 140.32, 163.06
58924, 5.03316, -120.62227, 1167.28, 1.49, 300.55, 290.72, 915.931, 886.283, 113.45, 149.31, 140.72, 163.01
58924, 5.03452, -120.62296, 1174.74, 1.42, 300.14, 290.65, 914.426, 885.637, 114.15, 148.83, 141.13, 162.79
58924, 5.03587, -120.62365, 1181.73, 1.40, 299.57, 290.58, 913.925, 884.926, 113.71, 149.04, 140.78, 162.94
58924, 5.03723, -120.62433, 1188.13, 1.40, 299.28, 290.50, 912.671, 884.217, 113.97, 148.96, 140.96, 162.94
58924, 5.03896, -120.62523, 1195.66, 1.41, 300.26, 290.46, 911.668, 883.434, 114.15, 148.91, 141.36, 162.97
58924, 5.04035, -120.62594, 1201.25, 1.50, 299.87, 290.41, 911.668, 882.805, 113.27, 148.84, 140.76, 162.98
58924, 5.04127, -120.62641, 1204.68, 1.59, 300.31, 290.36, 910.916, 882.332, 112.75, 148.89, 140.62, 163.03
58924, 5.04262, -120.62710, 1209.88, 1.70, 300.19, 290.29, 911.668, 881.662, 111.52, 148.96, 139.82, 163.11
58924, 5.04397, -120.62779, 1215.28, 1.70, 300.21, 290.24, 912.421, 881.161, 111.61, 149.08, 139.82, 163.20
58924, 5.04532, -120.62848, 1221.18, 1.63, 300.36, 290.19, 909.913, 880.632, 112.39, 149.09, 140.50, 163.24
58924, 5.04668, -120.62917, 1227.18, 1.59, 298.99, 290.17, 909.662, 880.012, 112.57, 149.45, 140.29, 163.47
58924, 5.04801, -120.62985, 1233.21, 1.59, 299.26, 290.19, 910.916, 879.389, 112.57, 149.74, 140.27, 163.68
58924, 5.04939, -120.63055, 1239.43, 1.55, 299.89, 290.20, 908.409, 878.787, 113.10, 149.02, 140.90, 163.36
58924, 5.05075, -120.63123, 1245.53, 1.51, 300.04, 290.31, 907.656, 878.187, 112.39, 148.05, 140.58, 162.95
58924, 5.05210, -120.63192, 1251.43, 1.52, 300.01, 290.29, 906.403, 877.567, 111.43, 147.67, 140.11, 162.80
58924, 5.05344, -120.63260, 1256.88, 1.44, 299.77, 290.22, 905.650, 877.122, 112.13, 148.11, 140.51, 163.04
58924, 5.05478, -120.63328, 1261.96, 1.56, 299.35, 290.12, 906.904, 876.559, 111.69, 148.63, 140.07, 163.34
58924, 5.05615, -120.63365, 1267.08, 1.86, 298.87, 290.07, 906.653, 875.743, 111.34, 149.06, 139.77, 163.62
58924, 5.05788, -120.63419, 1274.76, 2.14, 299.99, 290.01, 908.659, 874.674, 110.38, 149.38, 139.32, 163.86
58924, 5.05887, -120.63469, 1280.44, 2.14, 299.72, 289.97, 906.403, 874.097, 110.20, 149.13, 139.32, 163.77
58924, 5.06021, -120.63538, 1289.17, 1.86, 300.11, 289.98, 902.391, 873.383, 110.55, 148.14, 139.90, 163.32
58924, 5.06159, -120.63607, 1299.10, 1.62, 300.01, 290.21, 902.140, 872.610, 111.08, 147.09, 140.21, 162.91
58924, 5.06291, -120.63675, 1308.57, 1.55, 299.77, 290.17, 899.382, 871.763, 110.73, 146.36, 140.14, 162.59
58924, 5.06425, -120.63743, 1318.07, 1.54, 298.70, 290.09, 897.877, 870.833, 110.47, 146.12, 139.85, 162.52
58924, 5.06560, -120.63812, 1327.35, 1.61, 298.74, 289.98, 899.131, 869.805, 109.42, 145.98, 139.15, 162.50
58924, 5.06691, -120.63880, 1336.39, 1.90, 299.67, 289.87, 898.629, 868.653, 107.84, 145.46, 138.46, 162.30
58924, 5.06826, -120.63950, 1346.17, 2.06, 299.14, 289.81, 897.626, 867.484, 106.61, 144.50, 137.68, 161.88
58924, 5.06959, -120.64019, 1356.86, 1.99, 299.48, 289.73, 895.118, 866.403, 106.26, 143.45, 137.73, 161.39
58924, 5.07092, -120.64088, 1368.46, 1.92, 299.50, 289.58, 894.617, 865.363, 106.26, 142.56, 137.77, 160.97
58924, 5.07225, -120.64157, 1380.65, 1.83, 299.14, 289.48, 892.360, 864.265, 105.83, 141.62, 137.58, 160.54
58924, 5.07357, -120.64225, 1392.95, 1.76, 298.67, 289.42, 891.858, 863.054, 105.56, 140.88, 137.35, 160.23
58924, 5.07486, -120.64293, 1404.97, 1.74, 297.87, 289.32, 889.852, 861.863, 104.69, 140.15, 136.78, 159.91
58924, 5.07619, -120.64362, 1417.16, 1.80, 298.28, 289.23, 888.097, 860.535, 104.95, 139.92, 137.16, 159.88
58924, 5.07749, -120.64430, 1429.07, 1.80, 298.67, 289.12, 888.097, 859.363, 103.55, 139.23, 136.39, 159.58
58924, 5.07881, -120.64499, 1441.16, 1.89, 298.96, 289.26, 885.589, 857.995, 103.73, 139.00, 136.75, 159.61
58924, 5.08010, -120.64566, 1453.15, 1.91, 298.74, 289.33, 884.586, 856.813, 103.29, 138.37, 136.50, 159.39
58924, 5.08141, -120.64635, 1465.36, 1.92, 298.38, 289.24, 883.332, 855.674, 102.41, 137.73, 135.97, 159.11
58924, 5.08270, -120.64702, 1477.57, 1.90, 297.79, 289.14, 881.827, 854.513, 101.63, 137.15, 135.45, 158.87
58924, 5.08399, -120.64770, 1489.87, 1.94, 297.65, 289.04, 881.827, 853.225, 101.80, 136.40, 135.53, 158.54
58924, 5.08531, -120.64837, 1502.45, 1.97, 298.06, 288.92, 879.821, 851.905, 101.45, 135.62, 135.55, 158.19
58924, 5.08663, -120.64906, 1515.04, 2.04, 298.35, 288.81, 879.068, 850.716, 100.66, 134.52, 135.18, 157.65
58924, 5.08789, -120.64969, 1527.15, 2.02, 298.04, 288.71, 876.811, 849.574, 100.58, 133.69, 135.21, 157.27
58924, 5.08918, -120.65031, 1539.57, 2.06, 296.91, 288.57, 875.808, 848.323, 98.83, 132.88, 133.93, 156.89
58924, 5.09049, -120.65034, 1551.86, 1.96, 296.42, 288.52, 873.801, 847.094, 98.92, 131.97, 134.02, 156.48
58924, 5.09179, -120.65085, 1563.57, 2.23, 295.94, 288.10, 874.554, 845.923, 97.08, 131.18, 132.69, 156.02
58924, 5.09313, -120.65141, 1573.77, 2.59, 296.55, 288.19, 872.798, 844.675, 94.37, 130.48, 131.20, 155.76
58924, 5.09448, -120.65191, 1585.35, 2.78, 296.79, 288.07, 871.544, 843.294, 94.02, 130.12, 131.12, 155.63
58924, 5.09579, -120.65236, 1597.87, 2.67, 296.72, 288.02, 870.290, 841.995, 93.67, 129.46, 130.96, 155.36
58924, 5.09715, -120.65277, 1611.05, 2.80, 296.40, 288.37, 869.036, 840.655, 92.01, 128.74, 129.89, 155.16
58924, 5.09852, -120.65314, 1624.85, 2.69, 295.81, 288.85, 868.033, 839.363, 93.94, 129.18, 131.09, 155.66
58924, 5.09989, -120.65345, 1639.05, 2.60, 296.45, 289.03, 866.277, 838.075, 93.15, 128.97, 130.84, 155.70
58924, 5.10130, -120.65371, 1653.76, 2.62, 297.38, 288.97, 865.273, 836.643, 92.10, 128.73, 130.42, 155.67
58924, 5.10268, -120.65393, 1668.35, 2.67, 297.99, 288.87, 863.016, 835.205, 92.80, 128.35, 131.18, 155.55
58924, 5.10408, -120.65410, 1683.26, 2.44, 297.50, 288.77, 860.257, 833.895, 92.54, 127.39, 131.10, 155.09
58924, 5.10546, -120.65423, 1697.85, 2.17, 296.82, 288.70, 859.003, 832.694, 91.75, 126.64, 130.51, 154.74
58924, 5.10685, -120.65432, 1711.75, 2.15, 296.64, 288.66, 858.752, 831.405, 91.40, 126.23, 130.26, 154.61
58924, 5.10824, -120.65437, 1724.86, 2.16, 297.13, 288.85, 855.993, 830.114, 92.45, 126.17, 131.26, 154.74
58924, 5.10962, -120.65438, 1737.25, 2.26, 297.65, 288.96, 855.742, 828.876, 92.19, 125.89, 131.22, 154.71
58924, 5.11100, -120.65437, 1749.26, 2.43, 297.47, 288.99, 852.982, 827.584, 91.05, 125.75, 130.62, 154.75
58924, 5.11240, -120.65432, 1761.35, 2.39, 297.06, 288.98, 852.982, 826.434, 91.75, 125.55, 131.00, 154.73
58924, 5.11379, -120.65424, 1773.35, 2.33, 296.62, 288.98, 850.976, 825.285, 91.75, 125.21, 131.04, 154.63
58924, 5.11519, -120.65413, 1785.54, 2.42, 297.13, 289.02, 850.223, 824.045, 90.97, 125.02, 130.68, 154.64
58924, 5.11655, -120.65399, 1797.46, 2.50, 297.72, 289.07, 850.725, 822.824, 90.62, 124.86, 130.54, 154.67
58924, 5.11794, -120.65383, 1809.85, 2.44, 297.94, 289.07, 848.969, 821.625, 89.66, 124.35, 130.07, 154.48
58924, 5.11932, -120.65363, 1822.44, 2.42, 297.23, 289.07, 847.464, 820.445, 90.53, 123.89, 130.61, 154.32
58924, 5.12067, -120.65341, 1834.56, 2.34, 296.52, 289.01, 845.206, 819.252, 90.36, 123.53, 130.50, 154.19
58924, 5.12204, -120.65316, 1846.75, 2.19, 296.94, 289.19, 842.948, 818.194, 90.36, 122.49, 130.76, 153.71
58924, 5.12339, -120.65288, 1857.96, 2.17, 297.60, 289.42, 842.948, 817.223, 89.57, 121.38, 130.37, 153.20
58924, 5.12474, -120.65256, 1868.46, 2.36, 297.43, 289.58, 839.687, 816.135, 88.96, 121.39, 130.15, 153.34
58924, 5.12609, -120.65221, 1878.16, 2.58, 296.62, 289.60, 841.694, 815.194, 88.44, 121.43, 129.47, 153.46
58924, 5.12742, -120.65183, 1887.76, 2.79, 296.86, 289.56, 840.439, 814.175, 88.26, 121.59, 129.49, 153.63
58924, 5.12874, -120.65140, 1897.56, 2.88, 297.62, 289.53, 839.938, 813.184, 88.26, 121.54, 129.69, 153.69
58924, 5.13006, -120.65093, 1907.64, 2.96, 297.50, 289.48, 839.436, 812.226, 87.83, 121.74, 129.40, 153.88
58924, 5.13134, -120.65042, 1918.15, 2.97, 296.55, 289.45, 836.927, 811.264, 88.18, 121.87, 129.62, 154.04
58924, 5.13262, -120.65032, 1929.16, 2.95, 296.79, 289.44, 836.676, 810.215, 87.74, 121.84, 129.39, 154.11
58924, 5.13387, -120.64992, 1940.75, 2.79, 297.57, 289.39, 834.418, 809.154, 88.61, 121.75, 130.32, 154.14
58924, 5.13511, -120.64928, 1952.35, 2.66, 297.43, 289.34, 833.164, 808.094, 88.79, 121.57, 130.50, 154.11
58924, 5.13632, -120.64861, 1963.85, 2.66, 296.96, 289.30, 832.913, 807.044, 88.00, 121.34, 129.88, 154.06
58924, 5.13751, -120.64791, 1975.16, 2.68, 296.99, 289.25, 832.411, 806.022, 87.91, 121.37, 129.86, 154.16
58924, 5.13869, -120.64715, 1986.45, 2.67, 297.69, 289.20, 830.404, 805.004, 87.83, 121.35, 130.10, 154.22
58924, 5.13984, -120.64637, 1997.56, 2.63, 297.47, 289.13, 829.401, 803.944, 88.61, 121.38, 130.67, 154.32
58924, 5.14097, -120.64557, 2008.66, 2.58, 296.64, 289.05, 828.899, 802.942, 88.00, 121.42, 130.10, 154.42
58924, 5.14208, -120.64473, 2020.46, 2.54, 297.21, 288.98, 828.146, 801.922, 88.35, 121.26, 130.52, 154.40
58924, 5.14318, -120.64384, 2032.25, 2.48, 297.96, 288.92, 827.644, 800.884, 88.35, 121.01, 130.73, 154.32
58924, 5.14425, -120.64295, 2043.15, 2.40, 297.25, 288.87, 825.135, 799.943, 87.56, 120.76, 130.21, 154.24
58924, 5.14530, -120.64203, 2053.76, 2.32, 296.38, 288.83, 824.132, 798.964, 89.40, 120.59, 131.36, 154.22
58924, 5.14634, -120.64110, 2063.95, 2.29, 297.16, 288.77, 822.877, 797.974, 88.09, 120.74, 130.72, 154.38
58924, 5.14737, -120.64014, 2073.76, 2.33, 297.67, 288.71, 821.372, 797.014, 89.31, 120.89, 131.79, 154.55
58924, 5.14838, -120.63917, 2083.44, 2.39, 297.01, 288.65, 821.121, 796.086, 89.66, 121.05, 131.91, 154.72
58924, 5.14938, -120.63819, 2092.94, 2.42, 296.35, 288.59, 820.619, 795.176, 89.14, 121.25, 131.44, 154.90
58924, 5.15037, -120.63719, 2102.46, 2.40, 297.13, 288.52, 818.612, 794.274, 89.40, 121.33, 131.94, 155.02
58924, 5.15135, -120.63619, 2112.16, 2.33, 297.43, 288.46, 819.866, 793.373, 89.14, 121.38, 131.73, 155.11
58924, 5.15233, -120.63517, 2121.76, 2.35, 296.74, 288.40, 817.106, 792.443, 90.09, 121.59, 132.45, 155.31
58924, 5.15330, -120.63415, 2131.37, 2.30, 296.64, 288.35, 816.604, 791.553, 89.40, 121.98, 131.99, 155.62
58924, 5.15426, -120.63357, 2141.16, 2.26, 297.45, 288.29, 815.350, 790.644, 89.83, 122.10, 132.56, 155.76
58924, 5.15522, -120.63274, 2150.66, 2.31, 296.94, 288.26, 815.601, 789.733, 89.48, 122.07, 132.19, 155.82
58924, 5.15618, -120.63170, 2160.26, 2.33, 296.03, 288.19, 814.346, 788.793, 90.53, 122.44, 132.80, 156.11
58924, 5.15713, -120.63067, 2169.98, 2.34, 296.72, 288.12, 812.590, 787.872, 90.62, 122.78, 133.15, 156.39
58924, 5.15810, -120.62962, 2180.06, 2.34, 297.47, 288.09, 812.088, 786.954, 91.49, 123.01, 133.96, 156.61
58924, 5.15905, -120.62858, 2190.08, 2.31, 296.74, 288.04, 811.586, 785.952, 91.05, 123.52, 133.53, 156.99
58924, 5.16002, -120.62753, 2200.36, 2.25, 296.03, 287.99, 809.578, 785.014, 91.75, 124.10, 134.00, 157.42
58924, 5.16097, -120.62649, 2210.76, 2.18, 296.91, 287.91, 809.328, 784.032, 92.45, 124.48, 134.70, 157.73
58924, 5.16194, -120.62543, 2221.14, 2.10, 297.16, 287.80, 807.822, 783.036, 92.54, 124.81, 134.93, 157.98
58924, 5.16290, -120.62439, 2231.24, 2.10, 296.06, 287.70, 806.567, 782.086, 92.89, 125.19, 135.01, 158.27
58924, 5.16386, -120.62335, 2241.18, 2.17, 296.67, 287.61, 806.567, 781.162, 93.06, 125.48, 135.27, 158.52
58924, 5.16484, -120.62230, 2251.16, 2.21, 297.03, 287.54, 805.564, 780.214, 93.41, 125.67, 135.67, 158.70
58924, 5.16582, -120.62125, 2261.16, 2.20, 296.35, 287.46, 804.811, 779.244, 93.15, 126.03, 135.40, 158.99
58924, 5.16679, -120.62021, 2271.34, 2.18, 295.98, 287.42, 803.556, 778.327, 93.15, 126.07, 135.41, 159.09
58924, 5.16776, -120.61917, 2281.48, 2.20, 296.99, 287.37, 804.058, 777.372, 93.41, 126.16, 135.78, 159.22
58924, 5.16875, -120.61813, 2291.86, 2.19, 296.57, 287.30, 803.305, 776.442, 93.67, 126.47, 135.92, 159.48
58924, 5.16974, -120.61714, 2302.54, 2.14, 295.89, 287.20, 801.047, 775.476, 94.20, 126.73, 136.29, 159.70
58924, 5.17073, -120.61668, 2313.04, 2.12, 296.30, 287.09, 800.294, 774.516, 94.55, 126.98, 136.68, 159.91
58924, 5.17172, -120.61564, 2323.64, 2.10, 296.94, 286.99, 798.035, 773.526, 94.72, 127.25, 137.13, 160.14
58924, 5.17271, -120.61459, 2334.15, 2.08, 296.11, 286.90, 798.286, 772.574, 94.46, 127.43, 136.74, 160.32
58924, 5.17370, -120.61355, 2344.56, 2.10, 295.50, 286.81, 797.031, 771.634, 94.63, 127.91, 136.82, 160.67
58924, 5.17468, -120.61251, 2355.08, 2.13, 296.35, 286.74, 798.788, 770.612, 94.63, 128.56, 136.87, 161.14
58924, 5.17568, -120.61146, 2365.76, 2.09, 296.18, 286.68, 796.279, 769.674, 95.60, 128.96, 137.68, 161.45
58924, 5.17666, -120.61041, 2376.54, 2.08, 295.28, 286.61, 795.024, 768.735, 95.16, 129.12, 137.28, 161.62
58924, 5.17767, -120.60935, 2387.42, 2.08, 296.23, 286.62, 795.526, 767.778, 95.25, 128.97, 137.52, 161.63
58924, 5.17865, -120.60831, 2398.22, 2.07, 296.35, 286.55, 792.765, 766.796, 95.33, 129.24, 137.83, 161.87
58924, 5.17965, -120.60725, 2409.32, 2.04, 295.67, 286.49, 792.514, 765.768, 96.47, 129.61, 138.45, 162.17
58924, 5.18063, -120.60621, 2420.16, 2.04, 295.69, 286.44, 793.016, 764.754, 96.21, 129.91, 138.24, 162.44
58924, 5.18162, -120.60514, 2431.32, 2.02, 296.45, 286.42, 788.750, 763.766, 96.64, 129.92, 139.06, 162.54
58924, 5.18261, -120.60408, 2442.32, 2.03, 295.94, 286.41, 788.750, 762.776, 95.86, 129.55, 138.41, 162.42
58924, 5.18360, -120.60302, 2453.32, 2.00, 295.23, 286.38, 787.997, 761.815, 96.29, 129.58, 138.60, 162.52
58924, 5.18458, -120.60196, 2464.23, 2.01, 296.13, 286.36, 786.742, 760.804, 96.29, 129.83, 138.91, 162.77
58924, 5.18557, -120.60089, 2475.14, 2.01, 296.42, 286.28, 785.487, 759.796, 96.56, 130.10, 139.26, 163.01
58924, 5.18656, -120.60027, 2485.96, 2.02, 295.81, 286.24, 784.483, 758.834, 96.29, 129.91, 139.02, 162.98
58924, 5.18754, -120.59940, 2496.84, 2.04, 296.01, 286.22, 784.232, 757.876, 95.77, 129.55, 138.74, 162.86
58924, 5.18853, -120.59833, 2507.74, 2.05, 296.42, 286.21, 783.730, 756.856, 95.68, 129.35, 138.82, 162.84
58924, 5.18951, -120.59725, 2518.54, 2.03, 295.64, 286.16, 781.471, 755.916, 95.33, 129.27, 138.58, 162.87
58924, 5.19050, -120.59618, 2529.34, 2.02, 295.40, 286.08, 780.718, 754.966, 95.94, 129.17, 139.00, 162.89
58924, 5.19149, -120.59510, 2540.06, 2.04, 296.06, 286.03, 780.216, 753.984, 96.21, 129.32, 139.37, 163.06
58924, 5.19248, -120.59401, 2550.92, 2.03, 295.74, 285.96, 779.714, 752.969, 95.77, 129.75, 139.05, 163.40
58924, 5.19346, -120.59294, 2561.54, 2.03, 294.86, 285.88, 778.710, 752.005, 96.47, 130.02, 139.39, 163.64
58924, 5.19445, -120.59186, 2572.16, 2.02, 295.72, 285.79, 777.205, 751.071, 96.91, 130.19, 140.01, 163.81
58924, 5.19543, -120.59078, 2583.04, 2.02, 296.16, 285.72, 776.201, 750.125, 96.91, 130.27, 140.20, 163.94
58924, 5.19646, -120.58965, 2594.29, 2.02, 295.40, 285.66, 775.197, 749.107, 97.60, 130.37, 140.57, 164.09
58924, 5.19741, -120.58862, 2604.56, 2.04, 295.15, 285.60, 774.444, 748.194, 96.38, 130.49, 139.76, 164.23
58924, 5.19840, -120.58753, 2615.52, 2.04, 295.91, 285.50, 774.444, 747.206, 96.56, 130.59, 140.06, 164.37
58924, 5.19939, -120.58645, 2626.44, 1.99, 295.15, 285.40, 772.687, 746.266, 96.73, 130.64, 140.14, 164.47
58924, 5.20039, -120.58537, 2637.26, 2.00, 294.79, 285.33, 771.683, 745.264, 96.47, 130.79, 139.96, 164.64
58924, 5.20138, -120.58428, 2648.32, 1.99, 295.50, 285.27, 771.683, 744.365, 96.82, 130.64, 140.37, 164.63
58924, 5.20238, -120.58358, 2659.06, 1.98, 295.23, 285.23, 769.424, 743.404, 96.99, 130.60, 140.61, 164.69
58924, 5.20338, -120.58276, 2669.93, 1.99, 294.40, 285.20, 768.169, 742.414, 96.91, 130.40, 140.46, 164.67
58924, 5.20437, -120.58167, 2680.72, 2.00, 295.18, 285.26, 767.918, 741.476, 96.21, 130.17, 140.20, 164.65
58924, 5.20537, -120.58059, 2691.34, 2.03, 295.74, 285.34, 767.416, 740.496, 95.77, 129.90, 140.08, 164.61
58924, 5.20637, -120.57951, 2701.96, 2.03, 294.93, 285.27, 765.658, 739.561, 96.38, 129.85, 140.45, 164.66
58924, 5.20738, -120.57842, 2712.53, 2.02, 294.45, 285.23, 764.152, 738.614, 96.12, 129.68, 140.28, 164.65
58924, 5.20838, -120.57734, 2723.03, 2.04, 295.67, 285.21, 763.399, 737.701, 96.21, 129.69, 140.70, 164.74
58924, 5.20940, -120.57624, 2733.72, 2.06, 295.37, 285.13, 763.399, 736.748, 95.94, 129.82, 140.45, 164.90
58924, 5.21040, -120.57517, 2744.14, 2.06, 294.47, 285.12, 762.395, 735.826, 96.03, 129.82, 140.38, 164.99
58924, 5.21141, -120.57410, 2754.63, 2.05, 295.03, 285.11, 761.642, 734.904, 95.25, 129.56, 140.04, 164.93
58924, 5.21242, -120.57301, 2765.32, 2.09, 295.42, 285.07, 760.136, 733.956, 95.42, 129.43, 140.38, 164.94
58924, 5.21344, -120.57194, 2775.86, 2.08, 294.57, 285.09, 759.885, 733.054, 95.60, 129.46, 140.32, 165.06
58924, 5.21446, -120.57085, 2786.64, 2.05, 294.72, 285.14, 758.881, 732.126, 95.33, 129.87, 140.26, 165.42
58924, 5.21551, -120.56975, 2797.71, 2.02, 295.59, 285.13, 758.881, 731.193, 96.56, 130.32, 141.30, 165.79
58924, 5.21650, -120.56870, 2808.16, 2.01, 295.08, 285.07, 756.873, 730.274, 97.17, 130.89, 141.77, 166.21
